OBJECTID,FILE_NAME,ITEM_NAME,COMBINED_TITLE_KWS_CB,ACOUSTIC,AMBIENT,CLASSICAL,DANCEEDM,FUNK,HIPHOPRAP,HOLIDAY,JAZZ,POP,PRODUCTION,RBSOUL,ROCK,REGGAE,WORLD
89721836,089721836.wav,happy fun quirky positive gypsy cooking restaurant jazz music - 15 sec loop,"kca0700 kso0103,happy fun quirky positive gypsy cooking restaurant jazz music   15 sec loop,acoustic guitar, acoustic, advertising, bright, cheerful, comedy, comic, commercial, fast, folk, fun, funny, happy, holiday, jazz, joyful, optimistic, party, positive, quirky, restaurant, swing, french, coffee, gypsy, flamenco, fiesta, easy, travel, upbeat, vacation, cooking, food, instrumental, trumpets, intro, background, loop, fusion jazz, ba , coffee shop, cooking show,this is a happy and positive jazz music, full of fun and joy  r ngreat for quirky and happy scenes, comical and funny comedy background, fast and uplifting moods, casino and criminal oldie moods,  r ncoffee shops and restaurant background, lounge bars and jazz night clubs music and much more",3.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,2.0
96095642,096095642.wav,dark ambient underscore,"kmi0702 kso0101,dark ambient underscore,ambient, underscore, cello, violin, piano, atmospheric, dark, pulse, evolving, synth, background, minor key, building, sombre, foreboding, ominous, high tech, tension, synthesiser, strings, drums,an ambient underscore with a dark tone   slowly evolves and increases in intensity, adding stringed instruments for the final few bars   starts with a steady pulsing drone and some atmospheric effects   perfect for cyberpunk style city scenes, investigation scenes, or other underscore needs for something with a darker feel   contains some di onant tones to increase tension during the final seconds of the piece",0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
93371326,093371326.wav,"bitter edge (simple, searching modern hip hop urban pop beat)","kso0102,bitter edge  simple  searching modern hip hop urban pop beat,beat, instrumental, hip hop beat, hip hop, pop, urban, urban pop, heavy groove music, heavygroove music, calm, casual, contemplative, cool, discovery, dreamy, ethereal, futuristic, quiet, proud, positive, peaceful, pa ionate, mellow, meditative, magical, light, hypnotic, hopeful, reflective, relaxed, repetitive, searching, smooth, soft, sincere, soothing, tranquil,contemporary hip hop drums mixed with ambient background pads and synth bra  give this beat a searching, reflective urban pop vibe",1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
92166587,092166587.wav,lets get going tv theme 24 bit 48k copy,"kso0102,lets get going tv theme 24 bit 48k copy,tv, theme, television, 70 s, 60 s, funky, cool, groovy,a song composed in the style of those great tv show themes from the 1960 s and 1970 s",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100090204,100090204.wav,do it while nobody is looking p5 (full),"kso0102,do it while nobody is looking p5  full,rock underscore, scoring, background, comedy, novelty, adult comedy, suspense, spy, crime, thief, heist, vegas, gambling, dice, vice, burglar, cops, gangster, gang, thug, hoodlum, rock, instrumental rock, rock n roll, comedy rock, alternative rock, commercials, sports, corporate, commercial, cautious, mischievous, contemplative, curious, drunk, inquisitive, pensive, questioning, strolling, tense, tough, comfortable, searching, bold, gritty, raw, rebellious, gutsy, neutral, walking,gritty and tense, this edgy underscore rock track features dirty guitars, smooth rhodes, and ba   evolves into a really cool b section at 1 06  has a tough swagger that will fit comedy, crime drama, reality tv, games and promos  electric guitar, electric piano, rhodes, ba , percu ion, slow, quiet, reflective, resolute, determined",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0
44677126,044677126.wav,the boys are back in the city 128bpm a,"kso0103,the boys are back in the city 128bpm a,guitars, sports, football, rock, big, southern rock, ready, country, fast, hot, uplifting, medium, 128 0 bpm, loops, idcore,loops   big southern rock loop with hot guitars and driving beat  get ready for some action  full version",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74335098,074335098.wav,hot air ballooning,"kso0102 kso0104,hot air ballooning,active, light, rock, dynamic, positive, guitar, drums, energetic, emotional, motivational, inspirational, vacation, happy, adventure, travelling, leisure, fun, cheerful, podcast, energy, balloon, lifestyle, commercial, advertisement, trip,cheerful light rock music track that sets positive mood  inspiring and fun, it will sound greta in commercial, project about travelling, vacation, active lifestyle and more  r nwe created this happy piece with drums, ba , guitars, strings and synths",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
68328352,068328352.wav,"spanish ethnic underscore (world, drums, guitar)",",spanish ethnic underscore  world  drums  guitar,bright, casual, cheerful happy, confident, dreamy, every day, light, nature, positive, sincere, free, improvisational, ethnic, world, flamenco,mellow acoustic jam with nice rolling drums, has a nice green, clean, fresh feel",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
21877028,021877028.wav,southern shindig - short but fast,"kso0103 kca0700,southern shindig   short but fast,21st century, 80s, 90s, acoustic, barn, bbq, casual, chicken, country, dance, farm, farming, fast, fun, guitar, happy, hill, hillbilly, hopeful, joyful, light, lively, neck, quick, red, redneck, rhythm, south, southern, tractor, western, yellow, double time, shindig, short, loop, version, full track,if you don t wan t the whole southern shindig track, how about this short version, containing the double time country segment r n r nfrom the original southern shindig track  r n item 21877096 prev  item  r n r nfor more loops and combinations, check out the complete  link https   www pond5 com video sound effects music after effects photos illustrations 3d models 1 clipbin 435604 html southern shindig  link  collection  r n binicons 435604 h 6 icon  binicons  r n r nrelated tracks by the same artist  r n item 20615918 prev  item  r n item 21290192 prev  item",3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69876356,069876356.wav,optimistic progress (uplifting happy),"kso0102,optimistic progre   uplifting happy,achievement,advertising,ambient,background,bright,busine ,cheerful happy,cinematic,commercial,confident,corporate,energetic,expanding,festive,fun,grand,happy,hopeful,inspirational,instrumental,joyful,lively,motivational,optimistic,playful,positive,uplifting,wholesome,great background music for corporate, busine  or positive subject content",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
68886479,068886479.wav,bass drums background - 30 seconds,",ba  drums background   30 seconds,corporate,background,upbeat,happy,uplifting,energetic,action,fun,dramatic,electronic,adventure,hip hop,bouncy,funky,groovy,repetitive,suspense, idcore,snappy drums with synth ba   uptempo, fun, and cinematic  r n r ngreat for film score, video, tv, demo reel, corporate, advertising",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
89885225,089885225.wav,happy energetic intro logo,",happy energetic intro logo,advertising, marketing, background music, background, background music for, video, tv, film, movie, score, radio, publicity, footage, intro, opening, logo, joyful, happy, children, kids, family, cooking, joy, upbeat, glockenspiel, xylophone, celesta, claps, drums, acoustic, guitar, electric, powerful, short, music, drive, adventure, sports, couple, travel, vacation, trip, happine , dance, catchy, inspiring, inspirational, motivational, uplifting, video game,an upbeat  catchy and joyful song with acoustic guitars, electric guitars, drums, beats, ba  and percu ion",2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0
61056050,061056050.wav,gingerbread underscore,"kso0103,gingerbread underscore,happy, cheerful, joyful, celebration, celebratory, festive, jubilant, elated, simple, content, jolly, playful, casual, retro, vintage, cla ic, summer, party, bright, quirky, cute, whimsical, playschool, advertising, achievement, discovery, education, thankful, holiday, children, fun, entertaining, amusing, funny, sweet, kids, beach, confident, positive, educational, uplifting, playground, fresh, comfortable, vibrant, optimistic, hopeful, lively, travel, idcore,bright and uplifting children s track perfect for a fun time  features acoustic guitar, piano, xylophone and accordion",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
49454528,049454528.wav,puressence 30 sec,"kso0101,pure ence 30 sec,ambient, meditative, new age, peaceful, relaxing, soul, spirit, uplifting, wholene , yoga, relaxation, spa, drifting, serene, complete, spiritual, e ence, connection, love, inspirational, thanks, tranquil, reflective, soothing, mystical, ethereal, smile, floating, dreaming, emotions, harmony, healing, heavenly, holistic, hypnotic, inner journey, joy, meditation, open space, deep space, abstract, atmospheric, calm, comforting, discovery, 30 second, idcore,a meditative composition with a new age and holistic sound  dramatic, dreamy and spacious  suitable for meditations, astral journeys, out of body experiences and quiet contemplations  hypnotic with a strange sense of awarene  and knowing  a sense of floating in space or losing yourself, drifting",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
92681677,092681677.wav,cinematic movie adventure,"kso0102,cinematic movie adventure,cinematic, cinematic trailer, movie, movie intro, movie trailer, victory, games, action, action trailer, hollywood, heroic, heros, motivated, motivating, inspired, inspirational, intense, war drums, warriors, battle, battleground, music for movies, cinematic story, documentary, nature, epic story, trailer, blockbuster, intense trailer, adventure, movie adventure, dramatic, dramatic trailer, powerful, patriotic, travel, video game, suspense, discovery, sentimental,this is an action cinematic movie song great for trailers, blockbusters, games etc   it s dramatic song with adventures spirit creted with choirs, hollywood sounds, drums and much more",0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0
26386394,026386394.wav,smooth moves (wp) 10 mt bumper2 (jazzy aggressive attitude 70s tv),",smooth moves  wp  10 mt bumper2  jazzy aggre ive attitude 70s tv,60s, 70s, 80s, attitude, b3, b3organ, bluesy, deliberate, freewheeling, fun, fun loving, funk, funky, grooving, hip, jazzy, laid back, motown, optimistic, positive, rhythmic, soul, soulful, stax, strutting, bari sax, best, bra , chill, cool, corporate, documentary, exploring, fusion, good, groovy, guitar solo, happy, high tech, jazz, positive, smooth, travel,put your shades on and chill out with this soulful, groovin  track with a vibey 60 s flute, b3 organ, bra , bari sax, solo guitar and more  positive and feel good vibe  perfect for travel, exploring, corporate, and people watching  alternate versions broadcast edits available  search on  smooth moves   wp",0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
20531770,020531770.wav,ambient theme 13,",ambient theme 13,advertising, airy, ambient, atmospheric, chilled, chillout, cinematic, corporate, cosmic, deep, design, documentary  music, easy listening, electronic, fantastic, fantasy, film, game, hopeful, lounge, moody, mystical, peaceful, relaxing, space, website, dreamy, calm, elegant, nature, quiet, groovy, romantic,downtempo music, performed on orchestra and synths  background music",0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
36770609,036770609.wav,"viva football, world cup brazil 2014 (loop c)","kso0103 kca0700,viva football  world cup brazil 2014  loop c,happy,jolly,world,cup,brazil,2014,latin,salsa,samba,carnival,fiesta,football,soccer,sport,dancing,energy,horn,bra ,piano,flute,percu ion,party,exciting,fun,ethnic,energizing,commercials,cheerful,hot,groovy,vibrant,joyful,celebration,fast,sparkling,reggaeton,summer,sun,lively,bouncy,loop,upbeat,latino,parade,energetic,succe ful,sunshine,sports,punchy latino rock 8 bar loop for the football world cup 2014 in brazil  get ready for some serious action  driving percu ion, catchy horns, groovy ba  line, latino piano and crispy guitar  very dynamic, this loop is an ideal music for any world cup video or a even car chase",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0
38018084,038018084.mp3,urban wisdom,"kso0101,urban wisdom,bouncy,anxious,bright,cool,determined,driving,epic,energetic,groovy,funky,powerful,positive,mechanical,motivational,inspirational,industrial,high tech,repetitive,uplifting,travel,urban,drum machine,ba  guitar,piano,percu ion,synthesiser,strings,2000s,punchy urban hip hop track that will enhance the drive and mood of a tv spot or advertisement, different textures of current urban sounds colour a brand or me age that is been targeted at teenage crowds, instrumental, dance music, dance pop",0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
61449827,061449827.wav,life is good (stinger 01),"kso0102,life is good  stinger 01,acoustic,advertising,beautiful,bright,care free,carefree,commercials,country,country live,country living,easy,easy going,easy going,easygoing,education,entertainment,family,family fun,family values,friendly,fun,funny,goofing around,goofy,happy,having fun,innocence,innocent,inspirational,inspiring,nature,optimistic,playful,relaxed,simple,simple life,simple living,sincere,small town,sweet,teen,television,travel,ukelele,uplifting,warm,wedding,whimsical,wimsical,the good things in life  joy, friendship, companionship  a cheerful and happy track",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
44008525,044008525.wav,party for two,"kso0102,party for two,trumpet,backing vocals,relax,party,vacation,beach,candlelight dinner,sea,sunset,romantic,sensual,soft,smooth,mellow,motivational,joyful,light,intense,every day,calm,bright,elegant,festive,positive,playful,nature,rodes piano,simple and easy track with reedpipe for a romantic video projects",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87680034,087680034.wav,sublime neutral bpm music with violin (fiddle) for business trips to mexico,"array,sublime neutral bpm music with violin  fiddle  for busine  trips to mexico,country music, 104 bpm country music, 104 bpm, 104 beats per minute, c major, country music in c major, 21st century, acoustic guitar, cello, violin, acoustic rhythm guitar, background cello, fiddle, violin solo, fiddle solo, waltz, music for busine  trips to mexico, folk, easy listening, country, no drums, underscore, instrumental, full track, travel, music beds, infographics, calm, atmospheric, guitar,instrumentation is made up of two acoustic rhythm guitars and background cello featuring flowing violin  fiddle  nthis light and delicate music bed is a slow to medium tempo country music waltz  it has a lovely understated sound with discreetly featured flowing violin  fiddle  solo backed by cello  nit s a slow tempo at 104 bpm track in the key of c major, and the structure of the song is 8 bar intro with a 32 bar chorus starting bar 9 ending at bar 40 which repeats 2 times  nthe  acoustic background underscore music in a neutral mood, is perfect for projects needing incidental underscore composed with low energy  nthank you for listening and purchasing",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
86750897,086750897.aif,sessy guitars,"kso0102 kso0104,se y guitars,cheerful happy, confident, sexy, sultry, discovery, groovy,sexy sounding grooves",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82749503,082749503.wav,schubert impromptus d.935 no.2 [2/5],"kso0102,schubert impromptus d 935 no 2  2 5,cla ic, cla ical, piano, romantic, cla ical piano, cla ical piano music, piano music, cla ical music, schubert, impromptus, impromptu, franz schubert,franz schubert  impromptus, d  935 op  posth  142 no  2 in a flat major, , part 2 of 5 r n r ncomplete track   r nwww pond5 com stock music 67721557 r n r ncomplementary tracks  r nwww pond5 com stock music 82749382 r nwww pond5 com stock music 82749606 r nwww pond5 com stock music 82749719 r nwww pond5 com stock music 82749810",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101644711,101644711.wav,kids happy 32 intro4,,,,,,,,,,,,,,,
47517264,047517264.wav,death race,"kca0700,death race,action, adrenaline, advertisement, advertising, aggre ive, background, break beat, breakbeat, burnout, car, cars, chaotic, commercial, competition, cool, corporate, deadly, death, dramatic, drive, driving, dynamic, energetic, energy, fight, fighting, inspirational, inspiring, intense, loop, motivating, motivational, music, power, powerful, race, racing, running, synthesizer, tense, tension, terror, video arcade, video game,a cool breakbeat energetic loop with a feeling of tension  perfect for video games etc",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
80469141,080469141.wav,cool relaxing ambient electro pop (bed full loop),"kct0116 kca0700,cool relaxing ambient electro pop  bed full loop,edm, ambient, background music, ba , busine , cinematic, club, commercial, computer, digital, dramatic, dreamlike, dreamy, drums, electronic, electro pop, fashion, fun, futuristic, game, groovy, high tech, hypnotic, inspirational, instrumental, music, pop, positive, relaxing, sexy, synthesizer, synth pop, trance, urban, video game, mellow, peaceful, calm, cool, easy, sweet, relaxation, fab claxton, spacey, tranquil, tranquility, floating, daydreaming, calming, idcore,a chilled out, laid back synthpop song filled with hooks  a simple beat and layers of melodic synths  perfect for tech, corporate, games, and other fashion forward uses",0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
101756638,101756638.wav,intense orchestral work,",intense orchestral work,achievement, angry, aggre ive, big, confident, dramatic, epic, elegant, energetic, regal, heavy, intense, motivational, inspirational, tension, suspense, pa ionate, powerful, pompous, proud, uplifting, foreboding, horns, percu ion, piano, strings,forward, to victory",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90770645,090770645.wav,street life,"kso0102,street life,90 s,advert,advertising,background,beat,boom,cars,commercial,drums,hip hop,instrumental,jazz,modern,motivation,new york,,rap,scratch,street,style,tv,upbeat,urban,warm,young,youtube,big,aggre ive,every day,dark,easy,epic,evil,hip hop, old school beat",0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
86657740,086657740.wav,whistling song - ukulele guitar foot stomps version 30 sec,"kso0102 kso0104,whistling song   ukulele guitar foot stomps version 30 sec,powerful, optimistic, uplifting, travel, promo, corporate, busine , upbeat, adventure, exploration, determined, industrial, bright, confident, cheerful happy, energetic, happy, inspirational, motivational, joyful, lively, fun, positive, magical, playful, bouncy, casual, every day, funny, festive, mystical, mellow, light, hopeful, wholesome, smooth, ukulele, whistling, finger snaps, whistle, acoustic guitar, foot stomps,happy, fun, playful, human whistling song with acoustic guitar and ukulele   corporate background, inspirational, uplifting, energetic, upbeat, positive   perfect for commercials and advertising  n nthere are looped, stinger, 60, 30, and 15 second versions of this track   tempo is 121 bpm  nthere is also another version of this song with acoustic guitar and foot stomps",6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0
46737903,046737903.wav,slow summer,"kso0101,slow summer,ambient,ambient music,ambient piano,bli ,caring,child,comforting,drama,flowering,flowers,heartening,hopeful,innocence,innocent,light,love,love story,loving,lullaby,melancholic,melancholy,memories,memory,nostalgic,old piano,piano,piano solo,piano underscore,pretty,real piano,reflection,reflective,relaxation,relaxing,romance,romantic,sigur ros,simple,sleeping child,slow,slow piano,solo piano,soothe,soothing,sparse,spring,tender,thoughtful,touching,upright piano,a relaxed and happy piano piece, played live on an old upright piano with a nice, nostalgic sound  easy and pleasant, a repeating pattern that gives a sense of day dreaming  comforting   untroubled   uncomplicated",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78077648,078077648.wav,dark/sad/dramatic 'wasteland',"kso0101,dark sad dramatic  wasteland,acoustic guitar,organ,bells,vibraphone,sad,mournful,dark,soft,down,melancholic,dramatic,dreamy,elegant,quiet,a slow dramatic piece with a sad mournful atmosphere",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44687807,044687807.wav,indie snowflake 116bpm a,"kso0102,indie snowflake 116bpm a,positive, good feeling, good mood, happy, piano, soft, keys, acoustic, med, warm, uplifting, 116 0 bpm, musicbeds, idcore,musicbeds   happy and bright musicbed with dreamy piano and cool ba line  full version",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72224322,072224322.wav,affirmations,"kso0101,affirmations,moody,dark,slow,open,dreamy,sparse,lethargic,lazy,electric guitar,underscore,relaxing,gentle,optimistic,hopeful,positive,slightly dark,pensive,reflective,thoughtful,thinking,simple,light,calm,serene,ambient,drone,peace,peaceful,organic,soundscape,sublime,tranquil,meditative,documentary,soothing,background,languid,introspective,somber,bed,distorted,spaces,silence,serious,still,no tempo,floating,proud,easy,mellow, idcore,electric guitar underscore with a hopeful touch  sparse and anbient with a dreamy vibe",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
76242240,076242240.wav,song 1,"kso0102 kso0104,song 1,breakbeat,big beat,electronic music,funky,groovy,video game,melancholy,meditative,magical,discovery,acoustic guitar,ba  guitar,electronic music  for use in video clips, games and promo videos",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92744926,092744926.wav,latindian style - lo que quiera - latin pop bachata-esque reggae salsa jam,"kso0102 kso0104,latindian style   lo que quiera   latin pop bachata esque reggae salsa jam,ethnic, techno, electronic, fun, rock, pop, instrumental, popular, rhythmic, achievement, angry, bouncy, bright, casual, confident, cool, dramatic, dreamy, driving, energetic, elegant, erotic, festive, funny, futuristic, groovy, happy, hypnotic, inspirational, motivational, intense, joyful, sexy, repetitive, romantic, meditative, mystical, optimistic, pa ionate, playful, positive, powerful, urban, smooth, sincere, tension, drums, tabla,electronic and ethnic themed music   perfect for tech house, club, ethnic scenes, latindian, indian, and more   fits quite a bit of creative moods",0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0
40325074,040325074.aiff,florentina 60,"kso0102,florentina 60,50s,acoustic guitar,bouncy,bright,casual,cheerful happy,confident,cool,dance,determined,double ba ,driving,drums,easy,electric guitar,energetic,europe,every day,festive,folk,frantic,fun,funny,happy,harp,holiday,hopeful,inspirational,italy,joyful,light,lively,mandolin,mechanical,mellow,motivational,optimistic,playful,poland,positive,proud,repetitive,summer,sweet,theme,traditional,travel,uplifting,violin,wholesome,60 second edit of the track  florentina",2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
76048906,076048906.wav,true glory (short edit),"kso0102 kso0100,true glory  short edit,inspiring,warm piano,inspirational,motivational,epic,uplifting,positive,rising,trailer,epic trailer,emotional trailer,larger than life,soaring,flying,dramatic,pompous,positive trailer,emotional,opening,bright,ma ive,triumphal,heaven,bravery,brave,immortal,legend,legendary,fantasy,proud,pride,grand,majestic,fantastic,heavenly,glory,rising up,uprising,time,motivating,winning,win,victory,epic uplifting music,epic orchestral trailer,expre ive,heroic,heroic music,emotive,amazing,an epic, emotional and uplifting track made with warm piano, full orchestra, epic drums and ma ive choir  this track is divided into four parts  intro,  building, triumph and outro , trailer structure",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
33466877,033466877.wav,snowy road (no drums),"kso0102,snowy road  no drums,ambient,calm,chilled,cold,contemplative,down,dreamy,dreary,drifting,driving,electronic,floating,flying,gentle,gliding,hazy,hypnotic,icy,introspective,late night,lonely,longing,melancholic,mellow,peaceful,pensive,reflective,relaxing,reserved,restful,sedate,serene,serious,sleepy,slow,soft,solemn,solitary,somber,soothing,subdued,synths,thoughtful,tranquil,traveling,unwinding,wistful,withdrawn,yearning,a chilled and reflective electronic piece, with a cool, drifting, ambient feel  it creates a calm and introspective mood",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12343816,012343816.wav,the aurora,"kso0101 kca0700,the aurora,quiet, reflective, relaxed, repetitive, romantic, searching, sentimental, serene, soft, soothing, sweet, travel, wholesome, peaceful, nature, mystical, meditative, light, motivational, inspirational, bright, calm, discovery, dreamy, easy,part fantasy, part lullaby, all emotion  the aurora  has a peaceful shine to it, conjuring up magical, happy images in your mind    with light strings, celesta, glockenspiel, and harp, this is a subtly hopeful track to engage your audience s heart strings   perfect for montages, lonely moments, or even romance,  the aurora  is outstanding for any time you need some ambient music",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73789670,073789670.wav,seize the moment,"kso0102,seize the moment,acoustic guitar,bright,casual,easy,every day,celebrate,holiday,care free,fun,having fun,feelgood,feel good,euphoric,delight,amusing,pleasing,eager,motivating,commercial,advertising,cheer,cheery,happy,sun,uplifting,upbeat,playful,happine ,joy,joyous,motivational,energy,animated,chirpy,peppy,positive,optimistic,cheeky,bouncy,jolly,good natured,enthusiastic,kidding,playing,summerly,fresh,inspiring,inspirational,sunny,summer,upbeat music track featuring acoustic guitar, glockenspiel, piano, percu ion, ba  guitar and drums  uplifting and inspiring composition great for commercials and adverts",2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48258314,048258314.wav,take my hand (60-secs version),"kso0102,take my hand  60 secs version,break,bright,casual,chill out,chill out,chilled,chillout,chillout grooves,comforting,determined,discovery,downtempo,dreamy,driving,ethereal,fiesta,groovy,high tech,holiday,hopeful,inspirational,kick back,kicking back,light,lounge,lounge beat,mechanical,mellow,motivational,nature,optimistic,pa ionate,peaceful,rece ,relaxation,relaxed,relaxing,rest,rest day,searching,sincere,slow groove,smooth,soothe,soothing,travel,uplifting,urban,vacation,break time,an easy going, light pop   ambient pop   chill out track featuring mellow rhodes piano, lush pads and a relaxed drum beat  feelgood, relaxed, comforting  green values, family friendly, eco friendly and with a bright, positive outlook",0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
46865429,046865429.wav,quake (60-secs version),"kso0102,quake  60 secs version,achievement, aggre ive, angry, bouncy, chaotic, danger, dangerous, dark, dire situation, discovery, drama, dramatic, driving, emergencies, emergency, energetic, evacuation, evil, extreme, film, filmscore, game, hard, heavy, hypnotic, lively, magical, movie, nervous, orchestral, pensive, pompous, powerful, reality tv, reality tv, risky, scared, sinister, soundtrack, stirring, strange, strong, suspense, tension, terror, terrorists, trailer, tranquil, unnerving, video game,pulsating and pensive, film tv score  combination of orchestral and electronic elements  a sense of danger, urgency, dire situations  good for dramatic reality tv, film score, movie soundtrack, film trailer or game trailer  dangerous situations, emergency, build up to a confrontation or hostile encounter, etc",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
84677687,084677687.wav,smooth and cool dixieland jazz music stinger,",smooth and cool dixieland jazz music stinger,jazz, swing, cool, trad, ragtime, dancehall, acid jazz, jazz fusion, soul jazz, latin jazz, acid, modal jazz, free jazz, dixieland, be bop, music, tracks, instrumentals, cues, themes, style,smooth and cool dixieland jazz music  a smooth and sexy piece of jazz music  great for jazz bars, cocktail bars, lounge bars, or to evoke that cool jazz feeling  smooth jazz piano mixed with jazz ba  and cool jazz drums",0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,1.0
91044706,091044706.wav,try me 088bpm a,"kso0101,try me 088bpm a,urban, vibe, night, cool, icy, fancy, rich, fashion, design, erotic, sexy, seductive, modern, rnb, deep, bright,musicbeds   modern rnb with deep ba  and bright drums  full version",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807148,001807148.wav,glowing skies over distant cities - sound bed with strings,"kso0101,glowing skies over distant cities   sound bed with strings,ambient, city life, contemplation, contemporary, decisions, determination, focus, orchestra, pensive, relaxation, strings, thinking, underscore, achievement, backing music, beautiful, calm, chillout, contemplative, discovery, ethereal, high tech, hopeful, inspirational, meditative, motivational, music, optimistic, poignant, positive, powerful, quiet, reflective, searching, serene, sincere, soft, soothing, synthesiser, tranquil, uplifting,a careful and deliberate progre ive arrangement for strings and electronics  r n r nstrong and forward looking but sensitive, this music suggests planning, decision making, resolve and quiet determination  a slow paced work that is ideally suited for underscoring and ambient stylings",1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
